datetime,Afghanistan,Albania,Algeria,Andorra,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Benin,Bhutan,Bolivia,Bosnia,Brazil,Brunei,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Central African Republic,Chile,Colombia,Congo Republic,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,DR Congo,Denmark,Denmark*,Diamond Princess,Dominican Republic,Ecuador,Egypt,Equatorial Guinea,Estonia,Eswatini,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Guatemala,Guinea,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Latvia,Lebanon,Liberia,Liechtenstein,Lithuania,Luxembourg,Macau,Mainland China,Malaysia,Maldives,Malta,Mauritania,Mexico,Moldova,Monaco,Montenegro,Morocco,Namibia,Nepal,Netherlands,New Zealand,Nigeria,North Macedonia,Northern Cyprus,Norway,OTHER PLACES,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Queue,Romania,Russia,Rwanda,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,TBD,Taiwan,Tanzania,Thailand,Togo,Tunisia,Turkey,UAE,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vatican City,Venezuela,Vietnam
2020-03-12 15:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2281,0,0,24,1966,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,12462,0,2,638,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2301,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,2277,2,0,500,642,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 16:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2281,0,0,24,1966,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,12462,0,2,638,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2650,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,2277,2,0,500,642,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 17:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2281,0,0,24,1966,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,12462,0,2,638,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,2277,2,0,500,642,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 18:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2281,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,642,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 19:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 20:10,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 21:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 22:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-12 23:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,503,5,2,7,0,629,0,18,19,30,8,5,17,52,47,59,262,2850,48,28,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,500,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-13 00:13,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,687,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-13 01:11,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,687,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-13 02:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,687,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-13 03:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,687,854,0,49,0,70,1,7,1,74,1,0,456,1336,0,0,1,0,39
2020-03-13 04:09,7,15,24,1,21,1,156,302,11,0,195,3,12,314,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2512,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7869,3059,2,0,687,854,0,49,0,70,1,7,1,74,1,0,590,1336,0,0,1,0,39
2020-03-13 05:09,7,15,24,1,21,1,156,302,11,0,195,3,12,399,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,94,0,0,617,696,5,17,67,0,10,0,0,59,2876,0,0,24,2745,0,1,99,0,0,2,130,13,85,73,34,10075,71,43,100,15113,0,2,691,1,0,0,0,80,16,61,0,1,3,19,10,0,149,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,178,10,57,0,17,7979,3146,2,0,687,854,0,49,0,70,1,7,1,74,1,0,590,1336,0,0,1,0,39
2020-03-13 06:09,7,15,24,1,21,1,156,361,11,0,197,3,12,399,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,116,0,0,676,697,5,17,67,0,10,0,0,59,2876,0,0,24,2745,0,1,117,0,0,2,132,13,85,73,34,10075,71,43,109,15113,0,2,690,1,0,0,0,80,16,61,0,1,3,19,10,0,158,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,59,262,2850,48,34,0,62,45,4,19,0,187,10,57,0,17,7979,3146,2,0,687,854,0,49,0,70,1,7,1,74,1,0,590,1336,0,0,1,0,39
2020-03-13 07:09,7,15,24,1,21,1,156,361,11,0,197,3,12,399,0,1,0,11,52,0,7,0,3,2,109,0,23,9,0,22,19,0,6,116,0,0,676,697,5,17,80,0,10,0,0,109,2876,0,0,24,2745,0,1,117,0,0,2,132,13,117,73,34,10075,83,43,109,15113,0,2,690,1,0,0,0,80,16,61,0,1,3,19,10,0,158,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,30,8,5,17,52,47,78,262,1150,48,34,0,77,45,4,19,0,187,10,57,0,17,7979,3146,2,0,687,854,0,49,0,75,1,7,1,85,1,0,590,1336,0,0,1,0,39
2020-03-13 08:09,7,15,24,1,21,1,156,361,11,0,197,3,12,399,0,1,0,11,76,0,7,0,3,2,109,0,23,9,0,22,19,0,6,116,0,0,676,697,5,17,80,0,10,0,0,109,2876,0,0,24,2745,0,1,117,0,0,2,132,13,117,73,34,10075,83,70,109,15113,0,2,690,1,0,0,0,80,16,68,0,1,3,19,10,0,158,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,18,19,31,8,5,17,52,58,78,262,1150,64,34,0,77,62,4,19,0,187,10,96,0,17,7979,3146,2,0,687,854,0,50,0,75,1,7,1,85,1,0,590,1336,0,0,1,0,44
2020-03-13 09:09,7,15,24,1,31,1,156,361,11,0,197,3,12,399,0,1,0,11,76,0,7,0,3,2,109,0,33,9,0,23,27,0,6,116,0,0,676,697,5,17,80,0,10,0,0,109,2876,0,0,25,2745,0,1,117,0,0,2,132,13,117,73,34,10075,83,70,109,15113,0,2,690,1,0,0,0,80,16,68,0,1,3,26,10,0,158,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,19,21,31,8,5,22,52,58,78,262,1150,64,34,0,77,62,4,31,0,187,10,96,0,17,7979,3146,2,0,687,854,0,50,0,75,1,7,1,85,1,0,590,1336,0,0,1,0,44
2020-03-13 10:09,7,23,24,1,31,1,156,361,11,0,197,3,21,399,0,1,0,11,76,0,7,0,3,2,109,0,33,9,0,23,27,0,6,116,0,0,676,697,5,19,80,0,12,0,0,109,2876,0,0,25,2745,0,1,117,0,0,2,132,19,117,73,34,10075,83,70,109,15113,0,2,690,1,0,0,0,80,17,68,0,1,3,26,10,0,158,8,7,0,12,3,1,0,6,0,1,614,5,2,7,0,800,0,19,21,31,8,5,22,52,58,78,262,1150,64,34,0,77,62,4,31,0,187,10,96,0,16,7979,3146,2,0,687,854,0,50,0,75,1,7,1,85,1,0,590,1336,0,0,1,0,44
2020-03-13 11:08,7,23,24,1,31,1,156,361,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,0,676,697,5,19,80,0,41,0,0,109,2876,0,0,25,2745,0,1,117,0,0,2,132,19,117,73,34,10075,83,70,109,15113,0,8,690,1,0,0,0,80,17,68,0,1,3,26,10,0,158,8,12,0,12,6,1,0,6,0,1,614,5,2,7,0,800,0,19,21,31,27,6,22,52,58,78,262,1150,64,34,0,77,62,10,31,0,187,21,96,0,16,7979,3146,2,0,687,854,0,50,0,75,1,13,1,85,1,0,590,1336,0,0,1,0,44
2020-03-13 19:24,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-13 19:36,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-13 20:09,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-13 21:09,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-13 22:09,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-13 23:33,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-14 00:13,7,23,24,1,31,1,156,422,11,0,197,3,21,399,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,788,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3116,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,690,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,876,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,4209,2,0,727,854,0,50,0,75,1,13,2,85,3,0,590,1832,0,0,1,0,44
2020-03-14 01:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,52,64,78,262,0,64,34,0,77,62,10,31,0,200,21,96,0,16,7979,5232,2,0,814,1121,0,50,0,75,1,13,2,85,3,0,798,2032,0,0,1,0,44
2020-03-14 02:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,85,3,0,798,2060,0,0,1,0,44
2020-03-14 03:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2060,0,0,1,0,44
2020-03-14 04:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2466,0,0,1,0,44
2020-03-14 05:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2651,0,0,1,0,44
2020-03-14 06:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2729,0,0,1,0,44
2020-03-14 07:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2587,0,0,1,0,44
2020-03-14 08:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2610,0,0,1,0,44
2020-03-14 09:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2627,0,0,1,0,44
2020-03-14 10:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2649,0,0,1,0,44
2020-03-14 11:09,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,109,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3675,0,1,117,0,0,2,132,19,117,73,69,11364,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5232,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2654,0,0,1,0,44
2020-03-14 12:10,7,23,24,1,31,1,156,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,174,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3758,0,1,117,0,0,2,132,19,117,73,69,12729,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5753,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2654,0,0,1,0,44
2020-03-14 13:09,7,23,24,1,31,1,238,504,11,0,197,3,21,559,0,1,0,11,76,0,23,0,5,2,191,0,33,9,0,23,27,0,14,116,0,804,0,697,5,19,80,0,41,0,0,109,3661,0,0,25,3758,0,1,117,0,0,2,132,19,117,73,69,12729,83,70,109,17660,0,8,725,1,0,0,0,100,17,68,0,4,3,26,10,0,158,8,12,0,12,6,2,0,6,0,1,804,5,2,7,0,996,0,19,21,31,27,6,22,64,64,78,320,0,64,34,0,77,62,10,31,0,200,21,96,0,16,8086,5753,2,0,814,1121,0,50,0,75,1,13,2,0,3,85,798,2654,0,0,1,0,44
